HG00265	1.7021	1.0417	3.5640	3.2339	1.7876	3.4206	1.9155	0.9911	0.8720	1.8149	1.8718
HG03696	1.9635	0.9898	4.0077	3.2164	2.0298	3.8179	2.0320	0.9296	0.9766	1.9815	1.9333
HG02407	1.8499	1.0060	3.8814	3.3065	1.9168	3.7491	2.2324	0.9422	0.9335	1.9088	1.9571
NA19043	1.9432	0.9744	3.8780	2.9186	1.9374	3.7197	1.8989	0.9600	0.9855	1.9141	1.9186
HG02736	1.9541	1.0933	4.0557	3.3960	2.0221	3.8741	2.2645	0.9843	0.9839	2.0144	1.9701
NA11932	1.7576	0.9932	3.4812	3.1037	1.7656	3.1642	1.9344	0.8881	0.7826	1.7371	1.8258
HG03072	1.8764	0.9644	3.7233	3.2372	1.8597	3.5279	2.0153	0.9280	0.9009	1.8465	1.8548
HG03926	1.8654	1.0468	3.8326	2.9506	1.9031	3.6646	1.9725	0.9293	0.9864	1.8721	1.8765
HG02541	1.9253	0.9721	3.9764	3.3467	1.9968	3.7580	2.1534	0.9854	0.9126	2.0224	1.9917
HG01479	1.9003	1.0183	3.7863	2.9756	1.8869	3.8129	2.0622	0.9233	0.9449	1.8536	1.9139
NA18967	1.9352	0.9947	2.8560	2.0762	1.1293	1.9161	2.0199	0.9729	0.9169	1.2393	1.8758
NA19082	1.7835	1.0331	2.6285	2.1327	1.0309	1.7409	1.9078	0.9355	0.8915	1.1410	1.9057
HG03538	1.8715	0.9686	3.7786	3.2091	1.9105	3.6587	2.0156	0.9318	0.8929	1.8914	1.9080
NA18959	1.6731	0.9893	3.3727	2.9444	1.7432	3.2076	1.9772	0.8360	0.8814	1.6626	1.7617
HG00640	1.9531	1.0502	3.8012	2.7709	1.8495	3.7291	1.8073	0.9648	0.8816	1.8915	1.7751
NA19771	1.9577	1.0135	3.7649	2.8599	1.9269	3.8025	1.8623	0.9560	1.1350	1.9021	1.8138
NA19223	1.7748	0.9674	3.4473	2.6011	1.8132	3.4397	1.7480	0.9044	0.7813	1.8160	1.9198
NA20911	1.8493	0.9851	3.7659	3.1900	1.9541	3.6870	2.2028	0.9217	0.9396	1.8839	1.9793
HG01031	1.9175	0.9380	3.8792	3.0015	1.9249	3.9677	1.9347	0.9223	0.9607	1.9842	1.7985
NA18874	1.8884	1.0287	3.5524	3.3189	1.7234	3.1873	2.9974	0.8702	0.8564	1.6522	2.1350
HG04022	1.9518	1.0254	4.0249	3.1518	1.9871	3.7683	2.0464	0.9392	1.0434	2.0284	1.9678
NA19153	1.9664	0.9595	3.7803	3.0712	1.9493	3.6262	2.0584	0.9449	1.0452	1.8730	1.9342
NA19371	1.9697	0.9581	5.8518	5.7782	2.9859	7.3590	2.0522	0.9860	1.8635	3.8204	1.8413
HG01051	1.9889	1.0295	4.1386	3.2645	2.1170	3.8582	1.9924	0.9576	0.9173	2.1314	1.9291
HG03624	1.9731	1.0079	3.9653	3.1626	2.0009	3.7768	2.1333	1.0052	1.0055	1.9831	1.9379
HG03744	1.9614	1.0762	4.0469	3.3627	2.0042	3.8483	2.1774	1.0151	0.8930	2.0514	1.9266
HG00553	1.8912	1.0158	3.8670	3.0014	1.9399	3.5933	1.9543	0.9810	0.9507	1.9621	1.8871
NA19649	1.9256	1.0182	3.8517	3.1204	1.9390	3.9682	2.0031	0.9368	0.9905	1.8986	1.8384
HG03202	1.9072	0.9895	3.8106	3.2869	1.9049	3.6226	2.0627	0.9053	0.9625	1.9086	1.8500
NA19428	1.9446	0.9670	3.8346	2.8077	1.8678	3.5928	1.8745	0.9607	0.9787	1.9271	1.8576
HG01066	1.9157	1.0962	2.8317	2.1499	1.1112	1.8731	2.0832	0.9344	0.9089	0.9743	1.8450
HG03015	1.8714	1.1137	3.9805	3.9776	1.9849	3.6680	2.4691	0.9579	0.9349	1.9011	2.0191
HG01512	1.8153	1.0139	3.5789	2.9942	1.7855	3.4777	2.0845	0.8833	0.8131	1.7227	1.9357
HG01437	1.7429	0.9890	3.4754	2.9125	1.7774	3.3380	1.9107	0.9331	0.8306	1.7775	1.7774
NA19717	1.8786	1.0405	3.6607	2.8035	1.8832	3.8081	1.9111	0.9140	0.8694	1.8927	1.8583
HG01967	1.9793	0.9934	4.0137	3.0185	2.0490	3.9749	1.9656	1.0157	0.9796	2.0554	1.9842
HG02496	1.7357	1.0046	3.6807	3.9452	1.8083	3.2418	2.6685	0.9139	0.8879	1.7250	2.0023
HG02657	2.0018	1.0205	4.1012	3.0830	2.0460	3.9429	2.0788	0.9920	0.9600	2.0492	2.0288
NA18948	1.7555	1.0213	2.6533	2.0176	1.0855	1.8003	1.9280	0.9258	0.8533	1.1581	1.8587
HG03225	1.8438	0.9670	3.8324	3.6050	1.8886	3.6614	2.2560	0.6344	0.8928	1.8976	1.9177
NA12814	2.0100	0.9954	4.0536	2.9144	1.7524	4.0199	2.0648	0.9692	0.9550	1.8597	1.8820
NA19900	1.7810	1.0346	3.5663	3.3458	1.8075	3.4434	2.5626	0.8941	0.8321	1.7181	1.9885
HG01756	1.9441	0.9060	3.7570	2.7828	1.9246	3.6463	1.8614	0.9752	0.9298	1.9162	1.8539
HG01606	1.9226	1.0132	3.8392	2.9306	2.0223	3.8536	1.9839	0.9635	0.8927	1.9402	1.8156
HG02756	2.0088	0.9657	4.0187	2.9865	2.0096	3.8097	1.8888	1.0108	0.9701	1.9956	1.9074
HG04033	1.9835	1.0052	3.0391	1.0436	1.8109	2.0156	1.9826	0.9771	0.1339	1.0574	2.0093
NA12889	1.5360	1.0633	3.2704	3.5722	1.7032	2.9815	2.5158	0.8684	0.6846	1.5316	2.0268
NA12272	1.8500	1.0541	3.7986	3.2401	1.8714	3.7578	1.9790	0.9183	0.9057	1.9555	1.7814
HG01527	1.9415	0.9676	4.9464	2.8793	2.8192	3.7650	1.9435	0.9910	0.9581	2.3661	1.8105
HG01680	1.9465	0.9860	3.9464	3.1693	1.9209	3.7020	1.9051	0.9518	0.9995	2.0044	1.7927
NA18516	1.8103	0.9927	3.5856	3.0831	1.8036	3.4289	2.0611	0.9134	0.8294	1.7893	1.9211
HG03991	1.9498	1.0197	3.9113	3.1132	2.0056	3.8700	2.1074	0.9943	0.9282	2.3045	2.0306
HG03615	1.9562	0.9160	2.8612	1.9684	1.8423	2.8514	1.8147	0.9993	0.9846	1.0066	1.8924
HG02053	1.8929	0.9892	3.7843	3.2472	1.9229	3.5789	2.0921	0.9456	0.8951	1.9211	1.8668
HG03815	1.9506	1.0164	3.8307	2.8663	1.9167	3.6505	1.8781	0.9961	0.9623	1.9174	1.9000
NA19454	1.9628	1.0004	3.8271	2.9212	1.9019	3.7978	1.9221	0.9817	0.9148	1.9045	1.8660
HG01518	1.9253	1.0309	3.9132	2.8633	1.9370	3.7947	1.8755	0.9845	1.0527	1.8788	1.8528
HG00151	1.7961	1.0488	3.5823	3.2528	1.8032	3.4597	1.9203	0.8900	0.7960	1.8345	1.8375
HG01747	1.8610	1.0310	3.8347	3.1787	1.9433	3.9229	2.2351	0.9367	0.8673	1.8930	1.9944
HG02395	1.8752	1.0034	3.9386	3.2916	1.9219	3.8747	2.2784	0.9316	0.8769	1.8902	1.8896
NA18549	1.7928	1.0899	3.6129	3.1973	1.7865	3.4353	2.3517	0.8881	0.8936	1.7732	1.9297
HG00188	1.9175	1.0595	2.8818	1.0887	1.7829	1.9240	1.8648	0.9920	0.2262	1.0208	1.9133
HG03074	1.8914	0.9770	3.7608	3.1387	1.8548	3.5742	2.0259	0.9249	0.9356	1.8534	1.8569
NA21118	1.7748	0.9710	3.5456	3.2505	1.7985	3.4300	2.1050	0.8459	0.8489	1.7963	1.7473
HG04152	1.9205	1.0830	3.8226	3.2456	1.9123	3.5847	2.1561	0.9587	1.0038	1.9307	1.9236
NA20783	1.8173	1.0723	3.7267	3.3550	1.8970	3.6462	2.3228	0.9018	0.8106	1.8719	1.9785
HG03837	1.9187	0.9951	3.9618	3.3184	1.9929	3.7729	2.1292	0.9556	0.9744	1.9867	1.9705
HG02634	1.9368	0.9975	3.9497	2.9533	1.9560	3.7798	1.9794	1.5010	0.9048	1.9682	1.9070
HG02819	1.9041	0.9817	3.8173	2.9654	1.9418	3.7243	2.0413	1.5496	0.9439	1.8558	1.8553
HG03693	1.9792	0.9759	4.0999	3.1000	1.9689	3.9209	2.0410	1.0271	1.0091	2.0471	1.9777
HG02373	1.8662	1.0169	3.7531	3.2816	1.8819	3.5460	2.3044	0.9340	0.8180	1.8272	1.9037
HG03941	1.8342	1.0232	3.6994	3.1543	1.8660	3.6382	1.9244	0.8865	0.8604	1.8980	1.8662
HG01063	1.9475	1.0066	3.9768	3.1349	2.0457	4.0588	2.1008	1.0124	1.0473	2.0217	1.9901
NA21128	1.7916	1.1092	3.6770	3.7854	1.8729	3.4428	2.4097	0.9208	0.8327	1.8222	1.8645
HG00096	1.9429	1.0451	3.8371	2.7653	1.8792	3.7805	1.9309	0.9711	0.8797	1.8987	1.8774
NA12748	1.4011	0.9739	3.5093	2.7293	1.6940	2.9188	2.0349	0.8760	0.8137	1.5364	1.8535
NA18648	1.9155	1.0038	3.7988	2.9231	1.9458	3.7407	1.9933	0.9531	0.9069	1.8797	1.8782
HG00119	1.9030	1.0293	3.7988	2.9824	1.9391	3.7734	2.0682	0.9698	0.9540	1.9310	1.8748
NA19384	2.0190	0.9947	3.9559	2.8918	1.9154	3.9237	1.8991	1.0115	0.9545	1.9618	1.8618
HG03190	1.9002	0.9954	3.7895	3.3536	1.9107	3.4883	2.1574	0.9065	0.9067	1.8934	1.8561
HG03490	1.9279	1.0461	3.9805	3.2490	1.9384	3.8378	2.1483	0.9569	0.9572	1.9480	1.9653
HG02947	1.8232	0.9726	3.7464	3.1912	1.8279	3.4239	1.9839	0.8880	0.9114	1.8433	1.8244
HG02715	1.9458	0.9622	3.8677	2.9071	1.8987	3.7014	1.8951	0.9696	0.9372	1.9294	1.8742
HG03869	2.0474	1.0377	4.1936	3.1443	2.0829	4.0029	2.1187	1.0238	0.9950	2.0756	2.0233
NA20814	1.6588	1.0566	3.5472	2.9834	1.8451	3.4373	2.1062	0.9059	0.8493	1.7686	1.9380
HG01669	1.5685	1.0991	3.2758	3.2729	1.6086	3.1379	2.6071	0.8303	0.6990	1.5230	2.0310
NA20890	1.9721	1.0349	3.9919	3.1042	2.0328	3.8228	2.1311	0.9442	0.8924	1.9821	1.9966
NA12154	1.8222	1.0456	3.6849	3.2026	1.8132	3.5016	2.1260	0.7815	0.8458	1.8076	1.8784
NA20763	1.8404	1.0165	3.8430	3.3924	1.9393	3.6051	2.1280	0.9504	0.8924	1.9315	1.8850
HG01961	1.9688	1.0321	4.0131	3.2667	2.0317	3.9416	2.1578	0.9674	0.9555	2.0289	1.9678
NA19726	1.9748	0.9770	3.8797	2.7327	1.9595	3.6684	1.7064	1.0107	1.0037	1.9823	1.7760
HG01630	1.8556	1.0499	4.7246	5.6636	2.0555	5.5456	2.2882	0.8962	1.8192	2.7975	1.8380
HG02008	2.0366	1.0394	4.0562	2.9758	2.0180	4.2221	1.8645	1.0320	1.0866	2.0246	1.9156
HG01497	2.0016	0.9821	3.9100	2.8068	1.9574	3.7763	1.9011	0.9953	1.0625	1.9660	1.8613
HG04056	1.9992	1.0321	4.1100	3.1294	2.0809	3.8748	2.1517	1.0153	0.9965	2.0370	2.0120
HG00321	1.6995	0.9968	3.5315	2.5098	1.7729	3.2624	1.5696	0.9097	1.0105	1.7910	1.5289
HG01914	1.9265	0.9813	3.9585	3.3780	1.9684	3.8051	2.1264	0.9833	1.0641	1.9758	1.8467
HG01187	2.0037	0.9839	4.1082	2.9688	2.0653	3.9610	1.8755	1.0180	0.9894	2.1115	1.9524
HG03727	1.9766	1.0037	4.1064	3.0878	2.0086	3.8293	1.9704	1.0294	1.0397	2.0440	1.9659
HG03864	2.0342	0.9888	4.1362	3.1024	2.0565	3.9853	2.0399	1.0206	0.9574	2.0396	1.9970
HG04146	1.8800	1.0060	3.9261	2.9431	1.9416	3.7073	1.9466	0.9224	0.9563	1.9196	1.9040
HG03048	1.9768	1.0079	3.9320	2.9512	1.9139	3.6378	1.9339	1.5029	0.9879	1.9687	1.8980
NA20510	1.7993	1.0003	3.6898	3.0393	1.9112	3.5662	1.8814	0.9351	0.8273	1.8802	1.8411
HG03809	1.8905	1.0158	3.8058	3.1088	1.8927	3.6700	2.0493	0.9128	0.9449	1.8910	1.9216
NA19311	1.8924	1.0178	3.8323	2.7550	1.8851	3.6618	1.7358	0.9606	0.9928	1.9097	1.7846
HG04210	1.9886	0.9979	4.0133	3.2682	1.9928	3.8644	2.1335	0.9923	0.9924	2.0317	2.0079
NA19088	1.6791	1.0624	3.5974	3.6225	1.7977	3.2740	1.9192	0.9168	0.8374	1.7401	1.7581
HG03478	1.8617	0.9481	3.9037	3.3694	1.9785	3.8052	2.0276	0.9542	0.7732	2.0397	1.9237
NA21113	1.7991	1.0132	3.7173	3.4860	1.8454	3.4439	2.2232	0.8972	0.8064	1.8421	1.7558
NA12750	1.8035	0.9733	3.6592	2.8302	1.8622	3.5190	1.8466	0.8934	0.8290	1.8435	1.8888
HG01402	1.9473	0.9191	3.9666	3.3693	1.9625	3.7554	2.1431	0.9626	0.9339	2.0168	1.9089
NA20281	1.9930	0.9660	3.9738	2.9689	1.9899	3.7053	1.9544	0.9813	0.9780	1.9709	1.8822
NA19792	1.9544	0.9652	3.9116	2.9137	1.9319	3.7512	1.9207	0.9704	0.9298	1.9786	1.9227
HG01506	1.8106	1.0349	3.6425	3.3057	1.8426	3.5547	2.3376	0.9048	0.9005	1.7916	2.0285
HG02489	1.9560	0.9581	3.8874	2.8620	1.9444	3.6159	1.9306	0.9628	0.9662	1.9223	1.8757
HG03667	2.0251	1.0967	4.0576	3.3013	2.0540	3.8884	2.1433	1.0246	0.9498	2.0520	1.9614
HG03824	1.8790	1.0203	3.7874	2.9816	1.8955	3.6007	1.9331	0.9239	1.0067	1.8938	1.8744
HG03786	2.0378	1.0129	4.1896	3.1113	2.0842	3.8714	2.1034	1.0244	0.9602	2.0815	1.9786
HG03821	1.8784	1.0062	3.7217	2.9499	1.8538	3.5225	2.1823	0.9750	0.8935	1.8217	1.8886
HG03775	2.0395	1.0386	4.1469	3.1394	2.0326	3.9882	2.1124	0.9963	1.0018	2.1062	2.0244
HG03742	1.9426	0.9887	3.9811	3.0938	1.9931	3.9061	2.0430	0.9746	0.9423	2.0210	1.9683
HG02047	1.9022	1.0116	3.7775	3.2861	1.9203	3.6879	2.1643	0.9103	0.8972	1.9399	2.0763
NA21135	1.8704	1.0428	3.8588	3.2990	1.8746	3.5836	2.2072	0.9346	0.9041	1.9104	1.9279
HG02076	2.0006	1.0162	4.0250	3.0720	2.0268	4.1439	2.0093	1.0164	0.9872	2.0564	1.9707
NA19774	1.9220	1.1246	3.8947	2.8391	1.8444	3.7812	1.9679	0.9107	0.9363	1.9025	1.8967
NA12399	1.7972	1.0593	3.7178	2.9628	1.9293	3.5259	1.9858	0.8691	0.9141	1.8439	1.8684
NA18501	1.6986	0.9812	3.4506	2.9972	1.7187	3.1823	1.9775	0.8904	0.7885	1.7175	1.8116
NA19248	1.8073	1.0099	3.5864	3.1323	1.7727	3.2221	2.3200	0.8717	0.8714	1.7541	1.9474
HG01982	2.0223	1.0666	3.9612	3.4010	1.8850	3.7110	2.1129	0.9309	0.7619	1.9717	1.8312
NA20524	1.7518	1.0525	3.5431	3.0439	1.8184	3.5006	2.1300	0.8908	0.8646	1.7516	1.8828
HG01250	1.9845	1.0112	3.8535	2.8996	1.9348	3.7603	1.9200	0.9982	1.0130	1.9533	1.9528
HG02058	2.0135	0.9878	3.9775	2.9794	2.0441	3.8359	1.9932	1.0180	1.0032	2.0348	1.9575
HG03920	1.9367	1.0474	3.8432	3.2492	1.8975	3.5524	2.0938	0.9257	0.9550	1.8904	1.9033
HG01932	1.8414	1.0368	3.8403	3.2175	1.9598	3.8439	2.3309	0.9275	1.0115	1.8799	1.9973
HG02330	1.8613	1.0088	3.8350	3.3257	1.8975	3.7385	2.2856	0.9319	0.8141	1.8716	2.0438
NA20798	1.7358	1.0555	3.5783	3.1357	1.7958	3.4146	2.1729	0.9430	0.8173	1.7766	1.9826
HG03160	1.8382	0.9753	3.8408	3.1432	1.8987	3.6266	2.0551	0.9062	0.7753	1.8852	1.8731
HG02660	2.0085	1.0396	4.0936	3.1125	2.0409	3.7250	2.0836	0.9982	0.9539	2.0262	2.0256
HG03705	1.9384	1.0132	3.9208	3.1672	1.9654	3.8507	2.0931	1.0136	1.1068	2.0119	2.0240
NA20871	1.8944	1.0115	3.8031	2.9730	1.8712	3.7300	2.0223	0.9506	0.9383	1.8877	1.9307
NA20362	1.9534	0.9583	3.9013	2.7884	1.9299	3.6773	1.9214	1.0135	0.9613	1.9391	1.9383
HG00683	2.0539	1.0241	4.1400	3.0867	2.0266	4.0981	2.0360	0.9500	0.9746	2.0442	1.9081
NA21109	1.7521	1.0281	3.6237	3.6567	1.7893	3.3571	2.4265	0.8533	0.7334	1.7582	1.8273
HG02398	1.8450	0.9844	3.8021	3.1931	1.8957	3.7552	2.1804	0.9707	0.9689	1.8700	1.9005
HG04003	1.9691	0.9136	4.0545	3.2086	1.9890	3.8169	2.1346	1.0067	0.9180	1.9793	1.9636
NA19762	2.0487	1.0149	3.9531	2.8599	2.0276	4.0576	1.8804	1.0038	0.9175	1.9869	1.8782
HG00436	1.9690	1.0715	3.9567	3.1150	1.9876	4.0342	2.0599	0.9561	0.8876	1.9981	1.9394
HG01846	1.9465	0.9939	5.0325	4.5740	2.9244	6.0306	2.1528	0.9935	1.0198	3.0486	1.8945
HG03109	1.9441	0.9551	3.8468	2.8640	1.9057	3.6215	1.8617	0.9440	0.9877	1.9245	1.8404
HG02396	1.9092	1.0141	3.7994	3.3330	1.8635	3.6799	2.1514	0.9466	0.8967	1.8527	1.9047
HG02090	1.7950	1.0571	3.7070	3.9236	1.8507	3.3321	2.5006	0.9180	0.8233	1.7652	1.9607
HG00335	1.9468	1.0419	2.8735	0.9767	1.7465	2.0201	1.7604	0.9338	0.2259	1.0394	1.8541
HG03130	1.8419	0.9730	3.8258	3.2326	1.8533	3.4939	2.0118	0.9513	0.8284	1.8882	1.8800
HG02408	1.8964	0.9626	4.7893	4.7552	2.0964	5.3053	1.9772	0.9853	1.8418	2.7918	1.8773
HG00598	1.9508	1.0137	3.9662	2.9714	1.9502	3.8546	1.9851	0.9754	1.0285	1.9571	1.8948
HG00181	1.9596	0.9600	4.0077	2.9667	1.9345	3.6885	1.9253	0.9978	0.9799	1.9946	1.8801
HG02490	2.0307	0.8948	4.0184	3.0995	2.0306	3.8186	1.9581	1.0175	0.9745	2.0339	1.9745
NA20759	1.7565	1.0609	3.6251	3.1972	1.8943	3.5308	2.2988	0.9160	0.8713	1.7978	1.9899
NA18632	1.8227	1.0491	3.6874	3.1302	1.9098	3.4773	2.1212	0.8980	0.9180	1.8345	1.8931
HG02032	1.9041	1.0062	3.8885	3.2691	1.9220	3.7748	2.1185	0.9555	1.0102	1.9204	1.9051
NA20532	1.8457	1.1125	3.7518	3.2362	1.9084	3.8168	2.3846	0.8983	0.9710	1.8013	2.0150
HG03054	1.9160	1.0196	3.8711	3.2165	1.9077	3.6755	2.1125	0.9366	0.8655	1.9147	1.8980
HG00189	1.9852	0.9948	3.8838	3.1961	1.9281	3.6441	1.9923	0.9673	0.9170	1.9553	1.9264
HG02137	1.8871	1.0174	2.9178	2.1675	1.0505	1.8061	1.9095	0.8883	0.9360	0.9820	1.7378
HG03785	1.9466	0.9689	4.0489	3.1757	2.0275	3.9410	2.0389	0.9772	0.9856	2.0360	2.0119
HG00342	1.8184	1.0415	2.7427	0.9800	1.7287	1.9356	1.6194	1.0261	0.2229	1.0157	1.7538
HG01556	1.8953	0.9965	3.8223	3.1970	1.9310	3.5723	2.1821	0.9513	0.9010	1.8806	1.9146
HG01170	1.9505	1.0638	4.0149	3.3310	1.9747	4.1434	2.1304	0.9432	0.9791	2.1001	1.9255
HG01615	2.0498	1.0019	4.0022	3.0523	2.0304	3.9346	2.0455	0.9867	1.0922	2.0449	1.9176
HG03875	2.0017	1.0178	5.1522	4.5542	2.8665	5.7442	2.1962	0.9901	0.9252	3.0305	1.9770
HG03166	1.9085	0.9964	3.8201	3.1948	1.9227	3.6783	2.0901	0.9327	0.9619	1.9552	1.9052
NA18985	1.8811	1.0476	3.7631	3.1435	1.8929	3.5479	2.0981	0.8723	0.8941	1.8867	1.9840
NA19780	1.9599	1.0146	3.9797	2.8957	1.9444	3.8524	1.8573	0.9908	0.9989	1.9589	1.8586
NA20525	1.7650	0.9886	3.5666	2.9569	1.8151	3.3364	2.0480	0.8879	0.9124	1.7768	1.8674
HG04023	1.9883	1.0272	4.0020	3.1179	2.0396	3.8986	2.0949	0.9947	0.9438	1.9912	1.9684
NA18879	1.9073	0.9883	3.8627	3.3159	1.8871	3.6858	2.1529	0.9823	1.0235	1.9344	1.9203
NA20864	1.8947	1.0738	3.7846	3.1605	1.8799	3.6454	2.1021	0.9210	0.9209	1.9059	1.8575
HG01920	1.9949	1.0604	4.0412	3.4372	2.0412	3.9162	2.0795	0.9606	0.9649	2.0694	1.8929
NA12716	1.7824	1.0595	3.7117	2.9986	1.9946	3.5641	1.8913	0.8953	0.8694	1.9320	1.8881
HG03745	1.8994	1.0019	3.9417	4.5868	1.3448	3.7832	2.1650	0.9235	1.6951	1.9702	1.9634
HG02040	1.8518	1.0238	3.7830	3.2262	1.9738	3.6822	2.1745	0.9204	0.8602	1.8726	2.0204
HG02678	1.9562	0.9656	3.8559	2.9249	1.9159	3.7256	1.9751	0.9792	0.9538	1.9418	1.9086
HG03974	1.9081	1.0301	3.9671	3.1130	1.9886	3.7920	2.1735	0.9723	0.9579	1.9978	1.9825
NA12775	1.7628	1.1057	3.6527	3.3436	1.8849	3.5737	2.2827	0.9314	0.8468	1.8078	1.9242
HG04235	1.9633	1.0480	4.0570	3.3459	2.0245	3.8618	2.0394	0.9851	0.9934	2.0413	1.9919
HG01860	1.8423	1.0431	3.8425	3.3325	1.8709	3.6389	2.1247	0.9260	0.8793	1.8722	1.9067
HG03193	1.8599	0.9951	3.8589	3.3126	1.9270	3.6295	2.0887	0.9313	0.8819	1.9060	1.8774
HG00185	1.7725	1.1021	2.8196	1.2508	1.6675	1.7916	2.1081	0.8074	0.1612	1.0124	1.8185
NA21124	1.9780	0.9819	3.9156	2.9290	1.9615	3.7614	2.0020	0.9681	0.8879	1.9684	1.9105
HG01173	1.9889	1.0531	4.0823	3.2725	2.0457	4.1083	2.1405	0.9583	0.9531	2.0583	1.8830
HG02143	1.8184	1.0038	3.9417	3.4341	1.9890	3.6756	2.3456	0.9284	0.8294	1.9001	2.1039
HG03687	1.9827	1.0174	4.0680	3.1795	2.0268	3.9470	2.0574	0.9784	1.0035	2.0536	2.0071
NA19382	1.8907	1.0123	3.8359	2.9894	1.8817	3.7137	2.0533	0.9687	1.3199	1.9263	1.8814
NA12045	1.7562	1.0619	3.6996	3.0718	1.9123	3.7232	2.0249	0.8781	0.8653	1.8702	1.9744
HG00403	1.9931	1.0186	3.9926	2.8275	1.9155	4.0475	1.6849	1.0032	0.9014	2.0031	1.7404
HG03469	1.9446	0.9373	3.8688	3.4572	1.8953	3.5527	2.2682	0.9566	0.9266	1.8183	1.9095
NA19171	1.8345	0.9616	3.6839	2.7960	1.9483	3.5240	1.7519	0.9393	0.8132	1.9000	1.9312
HG03792	1.9434	1.0145	4.0013	3.1891	1.9867	3.8686	2.0544	0.9724	0.9447	2.0076	1.9558
NA21104	1.9812	1.0318	3.8646	3.1435	2.0027	3.6656	2.0824	0.9473	0.9360	1.9751	1.8470
NA20803	1.7568	1.0472	3.4560	3.0505	1.8039	3.3964	2.1010	0.8758	0.8056	1.7366	1.9118
HG03436	1.9081	1.0094	3.8511	3.3252	1.9313	3.6939	2.0205	0.9117	0.8812	1.9204	1.8822
HG01872	2.0224	0.9801	4.0850	2.9877	2.1025	4.1525	1.9780	1.0082	1.0572	2.0702	1.9915
HG02654	1.9956	1.0057	3.0889	2.0706	1.1886	1.9930	2.0091	1.0128	1.0012	1.0734	1.9849
HG00138	1.7729	1.0348	3.5752	2.6891	1.7734	3.6228	1.6970	0.9708	0.8641	1.8114	1.7160
HG02146	1.8604	1.0056	3.8321	3.2033	1.8635	3.6218	1.9343	0.9418	0.8296	1.8730	1.7278
NA19655	1.9305	1.0099	3.8405	2.9083	1.9207	3.6825	1.9554	0.9539	0.8197	1.9118	1.8756
HG01356	2.0709	1.0698	3.9760	2.9486	1.9580	3.9840	2.0005	1.0184	1.0825	2.0120	1.8810
HG04161	1.8888	1.0497	3.8433	3.2982	1.8642	3.5518	2.0198	0.9067	0.9444	1.8963	1.9096
NA20509	1.9406	1.0635	3.8590	3.0790	1.9200	3.9247	2.0019	0.9656	0.9134	1.9293	1.9157
HG01334	1.8381	1.0337	3.7141	2.8120	1.8175	3.7472	1.7650	0.9688	0.9076	1.8870	1.7148
HG01097	1.9052	0.9629	3.9183	2.9331	1.9315	3.8929	1.8962	0.9860	0.9425	1.9853	1.8656
HG00418	1.8646	1.0300	2.8953	2.1499	1.0940	1.9887	1.9170	0.9065	0.9366	1.0873	1.9039
NA18498	1.7746	0.9859	3.5784	3.0987	1.8601	3.3998	2.0524	0.9157	0.7606	1.7884	1.8894
HG01923	1.8184	1.0603	3.8668	3.4247	1.9483	3.6767	2.1861	0.9541	0.9541	1.9148	1.9427
HG03039	1.9498	0.9528	3.8840	2.8809	1.8976	3.6939	1.8858	0.9263	0.9581	1.8996	1.8954
HG01536	1.9273	1.0184	3.9183	2.8755	1.9409	4.0478	1.8864	1.0009	0.9382	1.9445	1.8778
HG02570	1.9852	1.0084	3.9261	2.8972	1.9267	3.7197	1.9654	1.4837	0.9035	1.9287	1.8502
HG03681	2.0591	1.0362	4.1019	3.1178	2.0678	3.9592	2.0580	1.0284	0.9917	2.0532	1.9746
HG02651	1.9971	0.9998	4.1029	3.2173	2.0276	3.8822	2.0454	1.0026	1.0198	2.0671	1.9827
HG02138	1.8819	1.0039	3.1262	1.1285	2.4904	3.0943	2.1770	0.9433	0.1359	0.9724	1.8307
HG00500	1.8938	1.0290	3.9789	3.2327	1.8583	3.9143	2.0282	0.8983	0.9594	1.9479	1.8868
HG01811	1.8283	1.0351	3.9198	3.2011	1.8947	3.6349	2.1853	0.9432	0.8365	1.9003	1.9175
HG02839	1.9013	0.9816	3.6562	3.1098	1.8470	3.5260	2.0111	0.9259	0.8122	1.8343	1.8646
HG01488	1.9502	1.0576	3.8449	3.0143	1.8946	3.9784	1.9563	0.9337	0.9482	1.9115	1.8839
HG02944	1.9331	0.9452	3.8405	2.8266	1.8914	3.6173	1.8778	0.9511	0.9208	1.9145	1.8105
HG03084	1.9394	0.9440	3.8803	2.8631	1.8997	3.6478	1.8718	0.9620	0.9756	1.8917	1.8499
HG02798	1.9302	0.9896	2.9673	1.9782	1.1307	1.9729	1.8718	0.9677	0.9916	1.0213	1.8379
HG03172	1.8527	0.9604	3.8132	3.0949	1.8684	3.6021	1.9674	0.9241	0.8742	1.8864	1.8700
NA19086	1.8397	1.0295	3.7292	3.5242	1.8628	3.5792	2.3321	0.9058	0.9844	1.8458	1.8849
HG03445	1.8392	0.9722	7.5064	7.3433	5.0707	10.9498	2.2975	0.9432	0.9020	5.4165	1.8423
HG01844	2.0086	1.0012	3.9871	3.3757	2.0047	3.9226	2.0964	0.9401	1.0258	2.0448	1.8978
HG03139	1.9121	0.9861	3.7274	3.2371	1.8451	3.6101	2.1172	0.9103	0.9263	1.8828	1.9082
NA18865	1.9225	0.9952	3.8096	3.2686	1.8958	3.5646	2.1007	0.9089	0.8688	1.8818	1.9204
